Date,Close,Adj Close,Volume,Daily Return,Rolling Volatility,MA_20,MA_50,RSI,Log Return
2020-01-02,166.99000549316406,166.251953125,5189300,,,,,,
2020-01-03,166.1699981689453,165.43556213378906,3205400,-0.0049105648136182,,,,,-0.0049226612534948
2020-01-06,173.4499969482422,172.6833953857422,8836200,0.0438106121711108,,,,,0.0428780670380255
2020-01-07,176.0,175.22213745117188,8272700,0.0147017150071586,,,,,0.0145946924632523
2020-01-08,177.3300018310547,176.54624938964844,7225100,0.0075567617068108,,,,,0.0075283524147976
2020-01-09,179.60000610351562,178.80621337890625,5952900,0.0128009742323662,,,,,0.0127197343271049
2020-01-10,180.1999969482422,179.403564453125,5111800,0.0033407735834822,,,,,0.0033352055968896
2020-01-13,183.8500061035156,183.03744506835935,6202600,0.0202553423412266,,,,,0.0200529315960981
2020-01-14,182.1199951171875,181.3150634765625,4342300,-0.0094099958134445,,,,,-0.009454549544613
2020-01-15,181.05999755859375,180.259765625,3886600,-0.0058202436759972,,,,,-0.0058372473031566
2020-01-16,182.69000244140625,181.8825531005859,3485300,0.0090024940948931,,,,,0.0089622132166757
2020-01-17,182.22999572753903,181.42459106445312,4577000,-0.0025178997563307,,,,,-0.0025210749970005
2020-01-21,185.27000427246097,184.45115661621097,6302400,0.0166822233634393,,,,,0.0165446035030979
2020-01-22,182.75,181.9422912597656,4781800,-0.0136017870664025,,,,77.22869859212213,-0.0136951388392423
2020-01-23,183.97999572753903,183.16683959960935,4369000,0.0067304216703274,,,,78.15704877458997,0.0067078734983259
2020-01-24,182.11000061035156,181.30511474609375,4653600,-0.0101640933347171,,,,75.52851239892573,-0.0102161004348391
2020-01-27,180.7100067138672,179.91131591796875,4239400,-0.0076875869170979,,,,64.32520575005401,-0.0077172887348601
2020-01-28,182.8500061035156,182.04185485839844,3445300,0.0118421619538435,,,,63.73847357875901,0.0117725922524712
2020-01-29,181.77000427246097,180.9666290283203,2785500,-0.0059064759086007,,,,58.99515487387894,-0.0059239881284817
2020-01-30,185.6699981689453,184.84939575195312,3715700,0.0214557056429733,,179.0451545715332,,61.53556677909628,0.0212287722629093
2020-01-31,182.30999755859375,181.5042266845703,4193300,-0.018096727088422,0.014797699606326466,179.80776824951172,,53.629150671873575,-0.0182624755691664
2020-02-03,185.4199981689453,184.60047912597656,4755200,0.0170588448432504,0.01487991807009808,180.7660140991211,,52.751444148920505,0.0169149765953309
2020-02-04,188.33999633789065,187.50759887695312,3983200,0.0157481701279478,0.012298994333313457,181.50722427368163,,60.464385907009365,0.0156254543856248
2020-02-05,185.4900054931641,184.6701812744141,6162700,-0.0151322806090702,0.012762585267816802,181.97962646484376,,57.02950465316387,-0.0152479418630228
2020-02-06,186.72999572753903,185.9046936035156,4102700,0.0066849575853671,0.012746541996183693,182.44754867553712,,56.49099443625531,0.0066627123403885
2020-02-07,185.72000122070312,184.8991851806641,3713100,-0.005408730696149,0.012632220750403836,182.752197265625,,55.50997870158561,-0.0054234108379041
