Date,Close,Adj Close,Volume,Daily Return,Rolling Volatility,MA_20,MA_50,RSI,Log Return
2020-01-02,39.64666748046875,36.86407470703125,20294700,,,,,,
2020-01-03,39.29666519165039,36.53864288330078,16197600,-0.0088278853142731,,,,,-0.0088670819465906
2020-01-06,39.21666717529297,36.46425247192383,19336500,-0.0020359379962344,,,,,-0.0020380133353162
2020-01-07,38.85333251953125,36.12641525268555,20540700,-0.0092648881119502,,,,,-0.0093080741372439
2020-01-08,38.720001220703125,36.002445220947266,17627400,-0.0034315619435577,,,,,-0.0034374632565925
2020-01-09,39.119998931884766,36.37437057495117,16691100,0.0103305581529642,,,,,0.0102775626069818
2020-01-10,38.793331146240234,36.07062149047851,18164400,-0.0083506347923402,,,,,-0.0083856966721333
2020-01-13,38.62666702270508,35.91566848754883,18337800,-0.0042958229308741,,,,,-0.0043050764888072
2020-01-14,38.72666549682617,36.00864028930664,19757400,0.0025886139858442,,,,,0.0025852692954917
2020-01-15,38.426666259765625,35.729698181152344,22362600,-0.0077465326630823,,,,,-0.0077766929064054
2020-01-16,38.633331298828125,35.92185592651367,16108200,0.005378095957796,,,,,0.0053636856433434
2020-01-17,38.31999969482422,35.630523681640625,30135000,-0.0081101668429669,,,,,-0.0081432331496079
2020-01-21,38.529998779296875,35.82577133178711,22061100,0.0054797861488375,,,,,0.0054648267453906
2020-01-22,38.70000076293945,35.983848571777344,14778300,0.0044123890181249,,,,34.82884403978561,0.0044026829704663
2020-01-23,38.60333251953125,35.89397048950195,12915300,-0.0024977340068589,,,,33.78220670708143,-0.0025008585483769
2020-01-24,38.12333297729492,35.447654724121094,13150200,-0.0124342823960195,,,,32.46984894437594,-0.0125122349487927
2020-01-27,38.619998931884766,35.90946578979492,21055200,0.0130279723515693,,,,42.07259240847456,0.0129438382629638
2020-01-28,38.866668701171875,36.138824462890625,15810600,0.0063871368746701,,,,50.182989461652085,0.0063668255575064
2020-01-29,38.630001068115234,35.91876220703125,11326500,-0.0060893584428942,,,,48.79999649905529,-0.0061079741964886
2020-01-30,38.86000061035156,36.13262176513672,13744500,0.005953979061773,,36.04490642547607,,46.368738131773554,0.0059363241716761
2020-01-31,38.163333892822266,35.48484420776367,23327400,-0.0179277762234809,0.008224499966607424,35.975944900512694,,42.025347220779736,-0.018090425698236
2020-02-03,38.09000015258789,35.416656494140625,13041300,-0.0019216010425129,0.0080601251653499,35.91984558105469,,43.04217998538365,-0.0019234496864132
2020-02-04,38.42333221435547,35.72660446166992,15696600,0.0087514745379924,0.008378759729467746,35.88296318054199,,46.29188642642052,0.0087134023486531
2020-02-05,38.936668395996094,36.203914642333984,17048700,0.0133600768350699,0.008717851415780777,35.88683815002442,,55.925744787748954,0.0132716180153239
2020-02-06,38.77000045776367,36.04893493652344,16058700,-0.0042807444261656,0.00873815423063716,35.889162635803224,,51.60285495156263,-0.0042899330447143
2020-02-07,38.81666564941406,36.09231185913086,11068800,0.0012032788953071,0.008409338795061392,35.87505970001221,,56.21319329033635,0.0012025555354681
2020-02-10,38.41666793823242,35.72040557861328,18434700,-0.0103043075203699,0.008518884155911437,35.85754890441895,,48.6466755578464,-0.0103577644385336
2020-02-11,38.46666717529297,35.76689147949219,17390400,0.001301382224695,0.008478803615476978,35.85011005401611,,47.13115167558821,0.001300536160803
2020-02-12,38.616668701171875,35.9063606262207,14206800,0.00389939245373,0.008506442329691185,35.84499607086182,,50.161715297430675,0.0038918095291163
2020-02-13,39.14666748046875,36.399169921875,15999600,0.0137248467140504,0.008835772980845539,35.87846965789795,,62.270198795382235,0.0136315140203508
2020-02-14,39.29666519165039,36.53864288330078,24391800,0.003831762145267,0.008801743150532738,35.909309005737306,,58.84917530740201,0.0038244396441258
2020-02-18,39.87666702270508,37.07792663574219,34539600,0.0147592715515953,0.00904814054141829,35.981679153442386,,62.149021682485035,0.0146514134791608
2020-02-19,39.22666549682617,36.473541259765625,21563400,-0.0163004091872265,0.009891427680315906,36.01406764984131,,56.52796081571681,-0.016434722431008
2020-02-20,39.22999954223633,36.476654052734375,15068700,8.534386465464117e-05,0.009857924108433362,36.03870792388916,,54.25940094647058,8.534022307421363e-05
2020-02-21,39.526668548583984,36.75250244140625,18726300,0.0075623270783848,0.009942506794121075,36.081634521484375,,67.2866742754411,0.0075338760303546
2020-02-24,38.77333450317383,36.052032470703125,19848000,-0.0190591095618555,0.010527157339714214,36.111853408813474,,57.39005430731552,-0.0192430756275104
2020-02-25,38.130001068115234,35.453853607177734,23292900,-0.0165920982128119,0.01081940610237495,36.08907279968262,,47.02697263484239,-0.0167312888655527
2020-02-26,37.926666259765625,35.26478958129883,20019900,-0.0053326791488931,0.010736967357043879,36.04537105560303,,39.077003077425466,-0.0053469486346799
2020-02-27,36.79999923706055,34.217193603515625,28476900,-0.0297065710648321,0.01251250713783335,35.96029262542724,,32.35812801728255,-0.0301567491729614
2020-02-28,35.893333435058594,33.374168395996094,52369200,-0.0246374737007337,0.013306501408414504,35.82236995697021,,27.31518535427145,-0.0249460552475007
2020-03-02,38.62666702270508,35.91566848754883,51222600,0.0761517129474793,0.021436914228155485,35.84391117095947,,51.19636101695945,0.0733914489635118
2020-03-03,37.63666534423828,34.995140075683594,33340800,-0.0256302736557545,0.022244871364291114,35.82283535003662,,45.72898035976971,-0.0259644515318931
2020-03-04,38.92333221435547,36.19150161743164,24625200,0.0341865053021845,0.023457369628939694,35.846080207824706,,51.41275890562783,0.0336151324537236
2020-03-05,38.63999938964844,35.92805099487305,25638300,-0.0072793504216388,0.023325375044749675,35.83228702545166,,47.611510607708006,-0.0073059741740162
2020-03-06,39.07666778564453,36.334083557128906,29411100,0.0113012688139915,0.02344657676486987,35.846544456481936,,48.99021321821894,0.0112378865617985
2020-03-09,39.0533332824707,36.31238555908203,59243400,-0.0005971802760006,0.02344676403356155,35.85754814147949,,46.017474673868,-0.0005973586591631
2020-03-10,39.93000030517578,37.12752151489258,37797300,0.0224478767577602,0.023795193686148935,35.927903938293454,,53.32915951233096,0.0221996313594561
2020-03-11,38.143333435058594,35.46625518798828,31620000,-0.0447448754756745,0.026079752480060572,35.91287212371826,,45.59936785875445,-0.0457768280798018
2020-03-12,34.68333435058594,32.249088287353516,56323200,-0.0907106454736262,0.033542433078426206,35.7300085067749,,34.38642953067357,-0.0950919136471045
2020-03-13,38.03333282470703,35.36396789550781,42962100,0.096588144768601,0.03988660267556155,35.67824840545654,35.864583816528324,47.95655348022149,0.0922036730307781
2020-03-16,35.586666107177734,33.089027404785156,36753900,-0.0643293336721877,0.042416670305648864,35.50576763153076,35.7890828704834,43.612943719723496,-0.0664917166329346
2020-03-17,39.75333404541016,36.96324920654297,52806000,0.1170847892977822,0.04958795354477153,35.5000337600708,35.79757499694824,53.82573804081477,0.1107224252615038
2020-03-18,40.86000061035156,37.99225234985352,77355900,0.0278385468106632,0.049800365806568644,35.5759693145752,35.82813499450683,58.51035414137277,0.0274580990667956
2020-03-19,39.81666564941406,37.18594741821289,57100500,-0.0212228778703545,0.05007692603295885,35.61143398284912,35.84932563781738,58.60738551897736,-0.021451321072923
2020-03-20,37.9900016784668,35.47998809814453,55423500,-0.0458764516843482,0.051171236183981623,35.54780826568604,35.838876495361326,48.977609659601875,-0.0469621103470112
2020-03-23,38.09333419799805,35.57649230957031,39366000,0.0027199617756024,0.05101174456532291,35.524031257629396,35.82291893005371,51.41911426738847,0.0027162693735183
2020-03-24,38.34333419799805,35.809974670410156,42705000,0.0065628269028938,0.05089123501245798,35.54183731079102,35.817705993652346,49.02273042172825,0.0065413853149085
2020-03-25,36.46666717529297,34.05729675292969,53287500,-0.048943846892154,0.052134643264489175,35.48146266937256,35.78053855895996,45.5477893146653,-0.0501821717994256
2020-03-26,36.606666564941406,34.188045501708984,58250700,0.0038390818193181,0.05171190923808733,35.48000526428223,35.74412666320801,44.82483090601773,0.0038317313514025
2020-03-27,36.526668548583984,34.11333084106445,36160500,-0.002185403100648,0.05138442982284742,35.51696338653564,35.71179931640625,44.71050646252131,-0.0021877945788687
2020-03-30,38.39666748046875,35.859779357910156,29212500,0.0511954849845206,0.04989315592862751,35.514168930053714,35.71055778503418,47.08139897813704,0.0499280736329354
2020-03-31,37.87333297729492,35.37101745605469,26258400,-0.0136298078406233,0.049633292346127365,35.532962799072266,35.70536766052246,49.76823081930396,-0.0137235464051283
2020-04-01,38.04666519165039,35.53289794921875,28269600,0.0045766422570452,0.049035715314707795,35.500032615661624,35.699510192871095,59.38739425657852,0.0045662012741796
2020-04-02,39.54999923706055,36.93690872192383,29515500,0.0395129824398672,0.049795587624098726,35.55047550201416,35.71857139587402,54.98407728385756,0.0387523173575835
2020-04-03,39.82666778564453,37.195289611816406,28625100,0.006995195289291,0.049760277569746034,35.593535804748534,35.74459777832031,64.91765047614768,0.0069708424135142
2020-04-06,42.02333450317383,39.246826171875,47768700,0.055155816273221,0.05112070093443704,35.740257835388185,35.82058120727539,59.56238570681905,0.0536884491724429
