Date,Close,Adj Close,Volume,Daily Return,Rolling Volatility,MA_20,MA_50,RSI,Log Return
2020-01-02,61.04999923706055,47.0573616027832,11447900,,,,,,
2020-01-03,60.400001525878906,46.55634689331055,13263200,-0.0106468933320524,,,,,-0.0107039770384978
2020-01-06,60.27000045776367,46.456146240234375,15094500,-0.0021522447477632,,,,,-0.0021545641550426
2020-01-07,59.599998474121094,45.939697265625,14293100,-0.0111169138296299,,,,,-0.0111791685329448
2020-01-08,59.709999084472656,46.02449035644531,15926500,0.00184574770552,,,,,0.0018440464063481
2020-01-09,58.849998474121094,45.83367538452149,20134600,-0.0041459442667592,,,,,-0.0041545625224775
2020-01-10,58.9900016784668,45.942718505859375,11786700,0.0023791048922667,,,,,0.0023762793029174
2020-01-13,59.150001525878906,46.06732940673828,14158400,0.0027123101316481,,,,,0.002708638456173
2020-01-14,59.040000915527344,45.98165512084961,12697100,-0.0018597623737255,,,,,-0.001861493878894
2020-01-15,59.099998474121094,46.02838516235352,10291300,0.001016275759998,,,,,0.0010157597013968
2020-01-16,59.66999816894531,46.472312927246094,10689600,0.0096446521711923,,,,,0.009598439413164
2020-01-17,60.130001068115234,46.8305778503418,15615700,0.0077092122282913,,,,,0.0076796480985863
2020-01-21,60.31999969482422,46.97854995727539,12857600,0.0031597326730938,,,,,0.0031547512084505
2020-01-22,60.47999954223633,47.1031608581543,8847100,0.0026525063245297,,,,50.8080016798036,0.0026489946381051
2020-01-23,60.5099983215332,47.126522064208984,11109000,0.0004959583524561,,,,51.21017050521449,0.0004958354057617
2020-01-24,60.279998779296875,46.94739532470703,10182800,-0.0038009751548797,,,,57.71122347811831,-0.0038082172180363
2020-01-27,59.90999984741211,46.65922927856445,11482300,-0.0061380624878016,,,,53.72828487830569,-0.0061569778354662
2020-01-28,60.70000076293945,47.27449798583984,15367500,0.0131864309974369,,,,73.64684956465095,0.0131002468305159
2020-01-29,59.529998779296875,46.3632698059082,13408900,-0.0192752587283862,,,,54.64234075718945,-0.0194634487266884
2020-01-30,59.36000061035156,46.23087692260742,16719600,-0.0028555553535163,,46.49370994567871,,55.53147272194096,-0.002859640229952
2020-01-31,59.439998626708984,46.29318618774414,14283600,0.0013477846254361,0.0074342616173723956,46.45550117492676,,54.94501827341771,0.0013468771790079
2020-02-03,58.04999923706055,45.21062469482422,15566400,-0.0233848992058905,0.008783448007683072,46.38821506500244,,40.48443053185158,-0.0236626648547187
2020-02-04,58.290000915527344,45.39753341674805,13924600,0.004134176937069,0.008869396498568929,46.33528442382813,,43.65475334078121,0.0041256547077904
2020-02-05,59.130001068115234,46.0517463684082,10271900,0.0144107598457938,0.009178553183115671,46.34088687896728,,50.22418241507858,0.0143079117480729
