Date,Close,Adj Close,Volume,Daily Return,Rolling Volatility,MA_20,MA_50,RSI,Log Return
2020-01-02,180.7899932861328,163.82508850097656,2857400,,,,,,
2020-01-03,178.86000061035156,162.07618713378906,2805200,-0.0106754184184498,,,,,-0.0107328095123957
2020-01-06,177.50999450683594,160.85289001464844,3277900,-0.007547667185253,,,,,-0.0075762949648267
2020-01-07,177.61000061035156,160.9434814453125,3002800,0.0005631942991872,,,,,0.0005630357647989
2020-01-08,177.75999450683594,161.07943725585938,2545500,0.0008447425725226,,,,,0.0008443859783218
2020-01-09,179.07000732421875,162.26651000976562,1789500,0.0073694865969806,,,,,0.0073424646082071
2020-01-10,178.67999267578125,161.91310119628906,1671700,-0.002177952884149,,,,,-0.0021803280728578
2020-01-13,181.27000427246097,164.26007080078125,2261900,0.0144952421215558,,,,,0.0143911903974818
2020-01-14,180.4499969482422,163.5170135498047,2191200,-0.0045236632819777,,,,,-0.004533926008497
2020-01-15,180.72999572753903,163.770751953125,2600800,0.0015517553666855,,,,,0.0015505526383924
2020-01-16,182.2599945068359,165.15716552734375,2215400,0.008465574943538,,,,,0.0084299429197908
2020-01-17,183.22999572753903,166.0361328125,2608000,0.0053220051479432,,,,,0.0053078933251986
2020-01-21,180.92999267578125,163.9519500732422,2188600,-0.0125525854159191,,,,,-0.0126320346788432
2020-01-22,180.0500030517578,163.154541015625,1881700,-0.0048636753467157,,,,47.465800269653386,-0.004875541506723
2020-01-23,179.5800018310547,162.7286376953125,2434000,-0.002610428846548,,,,45.98542266559845,-0.0026138419570114
2020-01-24,177.1300048828125,160.50852966308594,2737000,-0.0136430075472235,,,,44.451585168799525,-0.0137369285967494
2020-01-27,173.5399932861328,157.25546264648438,2491500,-0.0202672532321483,,,,38.86717255903782,-0.0204754518886819
2020-01-28,175.4600067138672,158.99525451660156,2178400,0.01106347493968,,,,44.529310494054094,0.0110027223797272
2020-01-29,175.6699981689453,159.18553161621094,2199000,0.0011967470361797,,,,44.69802143875635,0.0011960315052615
2020-01-30,178.33999633789062,161.60499572753906,3076100,0.0151990202046838,,162.15413665771484,,48.26763038625772,0.0150846722921652
2020-01-31,173.22000122070312,156.96543884277344,5500000,-0.0287092417154465,0.011394351267604727,161.8111541748047,,39.418533312447785,-0.0291294134090352
2020-02-03,171.32000732421875,155.24375915527344,3542700,-0.0109685272133348,0.011406300506439534,161.46953277587892,,30.187079905122175,-0.0110291250278788
2020-02-04,175.2100067138672,158.76873779296875,2992500,0.0227060891650379,0.01257172206126346,161.3653251647949,,40.70261255323434,0.0224521428211378
2020-02-05,176.89999389648438,160.30014038085938,2818100,0.0096454919852517,0.012778367193455698,161.33315811157226,,43.52816648930419,0.0095992712045357
2020-02-06,176.35000610351562,159.8017578125,2427500,-0.0031090588390956,0.012791982005346755,161.2692741394043,,39.67141289863875,-0.0031139020035888
2020-02-07,175.27999877929688,158.83218383789062,3254500,-0.0060673548769532,0.01271649808288763,161.09755783081056,,36.15465374757327,-0.0060858360671004
2020-02-10,176.9499969482422,160.34542846679688,2399700,0.0095273174009287,0.012928514900032492,161.01917419433593,,42.91305883531138,0.0094822187324455
2020-02-11,179.14999389648438,162.33900451660156,2948500,0.0124330083424704,0.012812760418715053,160.92312088012696,,48.46939622954904,0.0123563532095542
2020-02-12,181.17999267578125,164.178466796875,2950800,0.0113309939638401,0.013041774589574152,160.95619354248046,,52.58394503596246,0.0112672791018048
2020-02-13,180.1199951171875,163.2179718017578,1985700,-0.0058503104204616,0.013106720525123265,160.9285545349121,,55.05588160593702,-0.0058674905252028
2020-02-14,180.80999755859375,163.84323120117188,2489000,0.0038308244644376,0.012987591598834477,160.86285781860352,,63.62959632988134,0.0038235055421151
2020-02-18,179.4199981689453,162.58364868164062,1818600,-0.0076877299739327,0.013012890998429867,160.69023361206055,,57.574627322370574,-0.0077174328999871
2020-02-19,180.86000061035156,163.8885498046875,2464500,0.0080260292694134,0.01286319991865397,160.68706359863282,,59.48129531590782,0.0079939920036871
2020-02-20,180.6999969482422,163.7435302734375,2336800,-0.0008848667672196,0.012814768052799394,160.71651306152344,,54.74657886376891,-0.0008852584929179
2020-02-21,179.8800048828125,163.00045776367188,1940400,-0.00453802668432,0.012844234160874178,160.7301040649414,,66.19649673990583,-0.0045483547853909
2020-02-24,175.27000427246094,158.82308959960938,3204300,-0.02562795357372,0.013792458334723172,160.64583206176758,,58.487328797109505,-0.0259620704241785
2020-02-25,167.8000030517578,152.0540771484375,4092200,-0.0426198260481927,0.016288807089360143,160.38576278686523,,36.20106189095862,-0.0435547104564384
2020-02-26,167.17999267578125,151.49221801757812,3411700,-0.0036951270324101,0.016015704378694307,160.01061096191407,,31.148079588549507,-0.003701970878759
2020-02-27,159.5500030517578,145.36077880859375,3951300,-0.0404736249110362,0.01818505534572928,159.3193733215332,,25.096492788433693,-0.0413154755443185
2020-02-28,162.1699981689453,147.74774169921875,9558100,0.0164209555712966,0.018255241652199654,158.6265106201172,,31.775756736469873,0.0162875896965307
2020-03-02,164.24000549316406,149.63365173339844,6744900,0.0127643916075481,0.017668893677068705,158.25992126464843,,32.60166893437524,0.0126836134243298
2020-03-03,161.88999938964844,147.49266052246094,6108500,-0.0143082200169256,0.017771807682196366,157.87236633300782,,26.001126723877675,-0.0144115696139803
2020-03-04,171.19000244140625,155.965576171875,4532500,0.0574463544111318,0.021437914703407914,157.73220825195312,,39.06836577105148,0.0558569019623155
2020-03-05,164.9199981689453,150.2532196044922,5394700,-0.0366257523460674,0.02275571706202692,157.22986221313477,,34.68126366620703,-0.0373133158325835
2020-03-06,164.02999877929688,149.4423370361328,5021600,-0.0053967733303408,0.022760865124283117,156.7118911743164,,33.05867785536806,-0.0054113885184853
