Date,Close,Adj Close,Volume,Daily Return,Log Return,MA_20,MA_50,Rolling Volatility,RSI
2020-03-19,12.0,11.295010566711426,100,,,,,,
2020-03-20,12.75,12.000950813293455,2300,0.0625001846977082,0.0606247956495569,,,,
2020-03-23,11.539999961853027,10.86203670501709,18700,-0.0949019895169297,-0.0997120422697901,,,,
2020-03-24,11.699999809265137,11.0126371383667,96100,0.013864842979222,0.0137696053374508,,,,
2020-03-25,13.449999809265137,12.659825325012209,19200,0.1495725470611308,0.1393901750705449,,,,
2020-03-26,15.449999809265137,14.542329788208008,76400,0.1486990866672153,0.1386300730676738,,,,
2020-03-27,14.550000190734863,13.695201873779297,486500,-0.0582525583428609,-0.0600181489975479,,,,
2020-03-30,15.899999618530272,14.965890884399414,210000,0.0927835180767189,0.0887281274336062,,,,
2020-03-31,17.25,16.2365779876709,461500,0.0849055437518966,0.0814929267529253,,,,
2020-04-01,15.050000190734863,14.165826797485352,2998900,-0.1275361835331283,-0.1364340968636459,,,,
2020-04-02,13.279999732971191,12.499813079833984,15966300,-0.1176079406778508,-0.1251188100382885,,,,
2020-04-03,16.920000076293945,15.925969123840332,66934300,0.2740965822548005,0.2422373645236162,,,,
2020-04-06,15.4399995803833,14.532914161682127,37138000,-0.0874706557149401,-0.0915350359219382,,,,
2020-04-07,15.25,14.354077339172363,23486000,-0.0123056408728601,-0.0123819822039955,,,,58.6666656579715
2020-04-08,14.260000228881836,13.422239303588867,49372700,-0.0649180029872421,-0.0671210561987889,,,,55.724419090647835
2020-04-09,14.779999732971191,13.911690711975098,34992600,0.0364657042178766,0.035816564278621,,,,55.20245947024734
2020-04-13,13.989999771118164,13.168100357055664,21497400,-0.0534507537807288,-0.054932279871925,,,,56.416965747688586
2020-04-14,13.869999885559082,13.05515193939209,22350000,-0.008577426857402,-0.008614424699256,,,,55.69553649147003
2020-04-15,13.359999656677246,12.575112342834473,14990700,-0.0367701271334242,-0.0374631907197897,,,,49.74733192088611
2020-04-16,12.890000343322754,12.132728576660156,21745200,-0.0351793092668786,-0.0358130076202631,13.350704240798953,,,42.137597596603314
2020-04-17,13.739999771118164,12.932788848876951,21336500,0.0659423201600239,0.063859215611831,13.432593154907227,,0.0991485846234838,47.504621510581586
2020-04-20,14.449999809265137,13.60107707977295,20032200,0.0516739458677568,0.0503831288869354,13.5125994682312,,0.0988818862454125,45.34958255748441
2020-04-21,14.6899995803833,13.826976776123049,16235900,0.0166089564102278,0.016472536153402,13.6608464717865,,0.0956899128811304,41.16022466705432
2020-04-22,14.789999961853027,13.921102523803713,12539500,0.00680739898567,0.0067843332644057,13.80626974105835,,0.0956961206071335,48.94992342901815
2020-04-23,15.720000267028809,14.796464920043944,12226000,0.0628802492290712,0.0609824394194413,13.913101720809935,,0.0917136945093814,60.571921750147276
2020-04-24,16.25,15.295331001281738,17390000,0.0337152207593862,0.0331593230262074,13.950751781463625,,0.0866895667575021,46.02609749976683
2020-04-27,16.799999237060547,15.813015937805176,12186100,0.0338459453071042,0.033285775921568,14.056642484664916,,0.0856510630439713,59.06667826667742
2020-04-28,17.0,16.001266479492188,12983800,0.0119047841618213,0.0118344796422143,14.108411264419557,,0.0834970429056786,61.65114015976173
2020-04-29,17.639999389648438,16.60366439819336,12523200,0.0376468899804416,0.0369555438051544,14.126765584945678,,0.0818814074276025,73.60335488034053
2020-04-30,17.709999084472656,16.669559478759766,19094100,0.0039687070869474,0.0039608525437055,14.2519522190094,,0.0752150400596295,71.83311541755045
2020-05-01,16.770000457763672,15.78477954864502,10727200,-0.0530775831984118,-0.0545381143880295,14.416200542449952,,0.070116683585984,70.2623992395398
2020-05-04,16.399999618530273,15.436516761779783,9700300,-0.0220632024534755,-0.0223102352211102,14.391727924346924,,0.044664200659445,67.79183461866546
2020-05-05,15.970000267028809,15.031780242919922,16298000,-0.0262194201649152,-0.0265692780950715,14.416671228408813,,0.0398826920174721,68.56332298083382
2020-05-06,16.290000915527344,15.332977294921877,10647200,0.0200373506753346,0.0198392449348973,14.465616226196287,,0.0399351951754466,74.70926499504594
2020-05-07,16.40999984741211,15.445930480957031,12454100,0.0073666831863479,0.0073396817022616,14.566800785064697,,0.036333078925511,71.70730550065801
2020-05-08,18.36000061035156,17.2813663482666,17693300,0.1188297376821967,0.1122832619729381,14.735284566879272,,0.0429444347720859,76.45464223748189
2020-05-11,18.350000381469727,17.271955490112305,9574600,-0.0005445667874079,-0.0005447151177539,14.940477323532104,,0.0401939008628704,75.55865301207206
2020-05-12,17.799999237060547,16.754268646240234,7743200,-0.0299726828365457,-0.0304310458570712,15.125433158874513,,0.0411130289896791,69.77661430785744
2020-05-13,16.440000534057617,15.474163055419922,10676300,-0.0764047430448464,-0.079481336903513,15.270385694503783,,0.0447149366229789,54.47759181477128
2020-05-14,16.549999237060547,15.577702522277832,7797200,0.0066911190277036,0.0066688328485322,15.442634391784669,,0.0433950381790269,51.96847650630124
2020-05-15,16.709999084472656,15.728301048278809,7353800,0.0096675697706773,0.0096211378341779,15.58241000175476,,0.0416770348317539,49.3775769631025
2020-05-18,17.549999237060547,16.518953323364258,6135000,0.0502694011679012,0.0490467038011848,15.728303813934328,,0.0416095338736888,53.494270861897924
2020-05-19,17.770000457763672,16.726028442382812,8338100,0.0125356077328258,0.0124576875113589,15.873256397247314,,0.0415849092192643,50.872492166420045
2020-05-20,18.729999542236328,17.629629135131836,11910000,0.0540236252653589,0.0526148647307307,16.05868272781372,,0.0426748443466303,56.11506631105099
2020-05-21,19.450000762939453,18.30733299255371,9711500,0.0384411862681424,0.0377207293823402,16.234226131439208,,0.0415667049762402,66.50246692661285
2020-05-22,19.049999237060547,17.930828094482422,5937100,-0.0205657972258672,-0.0207802181528325,16.366000986099245,,0.0417784107087135,66.25763301767553
