Price,Adj Close,Close,High,Low,Open,Volume
Ticker,CHRW,CHRW,CHRW,CHRW,CHRW,CHRW
Date,,,,,,
2020-01-02,68.99124908447266,77.83000183105469,78.5,76.91000366210938,78.5,1258800
2020-01-03,68.91143798828125,77.73999786376953,77.80000305175781,76.77999877929688,77.11000061035156,892000
2020-01-06,67.82115173339844,76.51000213623047,77.62000274658203,75.86000061035156,77.06999969482422,1098300
2020-01-07,69.42556762695312,78.31999969482422,78.44000244140625,76.20999908447266,76.61000061035156,1147100
2020-01-08,69.85107421875,78.80000305175781,79.69000244140625,78.2699966430664,78.33000183105469,1132400
2020-01-09,70.40951538085938,79.43000030517578,79.62999725341797,78.30999755859375,79.2300033569336,816400
2020-01-10,71.02116394042969,80.12000274658203,80.41000366210938,79.31999969482422,79.31999969482422,1427100
2020-01-13,71.32254028320312,80.45999908447266,80.62000274658203,79.66999816894531,80.0,938800
2020-01-14,72.466064453125,81.75,82.08000183105469,80.29000091552734,80.29000091552734,1377900
2020-01-15,74.01732635498047,83.5,83.80000305175781,82.30000305175781,83.61000061035156,2229500
2020-01-16,74.54917907714844,84.0999984741211,84.93000030517578,83.54000091552734,83.81999969482422,2758100
2020-01-17,71.57076263427734,80.73999786376953,83.58000183105469,80.4000015258789,82.01000213623047,2780300
2020-01-21,71.0920639038086,80.19999694824219,81.05000305175781,79.93000030517578,80.4800033569336,1497500
2020-01-22,71.18958282470703,80.30999755859375,80.81999969482422,79.41999816894531,80.51000213623047,1045600
2020-01-23,70.73750305175781,79.80000305175781,80.22000122070312,78.87000274658203,80.18000030517578,1078000
2020-01-24,70.57794189453125,79.62000274658203,80.12000274658203,79.08000183105469,79.70999908447266,930200
2020-01-27,69.55856323242188,78.47000122070312,79.55999755859375,78.01000213623047,78.6500015258789,1462100
2020-01-28,69.03553009033203,77.87999725341797,78.98999786376953,77.8499984741211,78.4800033569336,2107400
2020-01-29,65.07319641113281,73.41000366210938,75.19000244140625,71.76000213623047,72.52999877929688,4850500
2020-01-30,64.390625,72.63999938964844,73.48999786376953,71.80000305175781,72.1500015258789,1931600
2020-01-31,64.0183334350586,72.22000122070312,73.29000091552734,71.83000183105469,72.55999755859375,2216500
2020-02-03,63.83216857910156,72.01000213623047,73.13999938964844,71.7300033569336,72.93000030517578,1542900
2020-02-04,64.02718353271484,72.2300033569336,72.75,71.73999786376953,72.68000030517578,1328800
2020-02-05,64.47926330566406,72.73999786376953,73.44000244140625,72.29000091552734,72.75,1106300
2020-02-06,65.22388458251953,73.58000183105469,73.94999694824219,72.36000061035156,73.13999938964844,1699700
2020-02-07,65.93302917480469,74.37999725341797,75.66000366210938,73.61000061035156,73.61000061035156,1656600
2020-02-10,64.63883209228516,72.91999816894531,74.47000122070312,72.69999694824219,74.08000183105469,1092000
2020-02-11,64.46155548095703,72.72000122070312,73.66000366210938,72.63999938964844,73.0999984741211,741500
2020-02-12,64.99339294433594,73.31999969482422,73.48999786376953,72.66000366210938,73.0,1240200
2020-02-13,63.93852615356445,72.12999725341797,73.36000061035156,71.98999786376953,73.08999633789062,965600
2020-02-14,63.83216857910156,72.01000213623047,72.4000015258789,71.69999694824219,72.02999877929688,904800
2020-02-18,64.22219848632812,72.44999694824219,72.45999908447266,71.75,71.86000061035156,731800
2020-02-19,65.13523864746094,73.4800033569336,73.93000030517578,72.58999633789062,72.5999984741211,814600
2020-02-20,66.32305908203125,74.81999969482422,74.95999908447266,73.26000213623047,73.62999725341797,1579100
2020-02-21,66.08373260498047,74.55000305175781,75.5999984741211,73.69999694824219,74.08999633789062,1497200
2020-02-24,63.94741439819336,72.13999938964844,74.0,71.62000274658203,73.20999908447266,1657900
2020-02-25,63.690338134765625,71.8499984741211,72.97000122070312,70.4800033569336,72.30999755859375,2344900
2020-02-26,63.52192306518555,71.66000366210938,72.93000030517578,71.19999694824219,72.52999877929688,1107400
2020-02-27,61.93520736694336,69.87000274658203,72.23999786376953,69.87000274658203,70.30999755859375,2325600
2020-02-28,61.075374603271484,68.9000015258789,69.7699966430664,67.3499984741211,68.94000244140625,3375800
2020-03-02,62.13019943237305,70.08999633789062,70.12000274658203,68.37999725341797,69.02999877929688,1786200
2020-03-03,60.516902923583984,68.2699966430664,70.69999694824219,67.13999938964844,69.62999725341797,1492700
2020-03-04,62.7507209777832,70.79000091552734,70.87999725341797,67.58999633789062,69.12000274658203,1394100
2020-03-05,59.26854705810547,66.37999725341797,69.41999816894531,65.9000015258789,68.31999969482422,2230200
2020-03-06,59.00067901611328,66.08000183105469,66.38999938964844,64.0999984741211,64.61000061035156,4034100
2020-03-09,55.95601272583008,62.66999816894531,64.52999877929688,61.7599983215332,61.91999816894531,3181200
2020-03-10,57.839962005615234,64.77999877929688,65.04000091552734,62.41999816894531,64.30000305175781,1552300
2020-03-11,57.24174118041992,64.11000061035156,64.83999633789062,62.93000030517578,63.54999923706055,2163200
2020-03-12,53.67025375366211,60.11000061035156,62.959999084472656,57.25,60.540000915527344,3143100
2020-03-13,55.688140869140625,62.369998931884766,64.27999877929688,59.18000030517578,62.40999984741211,2217500
2020-03-16,54.518497467041016,61.060001373291016,61.81999969482422,56.939998626708984,58.18000030517578,2906300
2020-03-17,57.679237365722656,64.5999984741211,66.91000366210938,58.25,62.0,3415700
2020-03-18,57.90245056152344,64.8499984741211,66.26000213623047,61.0099983215332,62.2400016784668,3763400
2020-03-19,57.197086334228516,64.05999755859375,67.29000091552734,60.560001373291016,64.69000244140625,3296700
2020-03-20,57.06315994262695,63.90999984741211,69.93000030517578,63.75,64.56999969482422,2945200
2020-03-23,56.46494674682617,63.2400016784668,64.91999816894531,60.91999816894531,64.58000183105469,3002900
2020-03-24,56.74172592163086,63.54999923706055,67.05000305175781,62.2400016784668,65.44999694824219,2409500
2020-03-25,55.6167106628418,62.290000915527344,64.62999725341797,60.369998931884766,63.88999938964844,3852600
2020-03-26,58.83104705810547,65.88999938964844,66.94999694824219,62.0099983215332,62.4900016784668,3038600
2020-03-27,55.81314468383789,62.5099983215332,65.37000274658203,62.209999084472656,63.0,2576600
2020-03-30,58.206031799316406,65.19000244140625,65.36000061035156,61.939998626708984,62.56999969482422,1658700
2020-03-31,59.107818603515625,66.19999694824219,66.72000122070312,64.2300033569336,64.79000091552734,2481700
2020-04-01,59.43818664550781,66.56999969482422,68.8499984741211,64.69999694824219,64.91999816894531,2847500
2020-04-02,61.53643035888672,68.91999816894531,69.55999755859375,65.79000091552734,65.79000091552734,2834600
2020-04-03,60.848915100097656,68.1500015258789,69.7699966430664,67.62999725341797,68.62999725341797,2166500
2020-04-06,64.63467407226562,72.38999938964844,73.08000183105469,69.44999694824219,69.7300033569336,2201200
2020-04-07,64.14360046386719,71.83999633789062,74.76000213623047,71.44999694824219,73.5,2132900
2020-04-08,65.01860809326172,72.81999969482422,73.44999694824219,71.05000305175781,72.30000305175781,1748900
2020-04-09,65.375732421875,73.22000122070312,74.31999969482422,71.94999694824219,72.93000030517578,1584300
2020-04-13,63.6346549987793,71.2699966430664,73.94999694824219,70.54000091552734,72.93000030517578,1618200
2020-04-14,63.3846549987793,70.98999786376953,73.33999633789062,70.4000015258789,72.23999786376953,2097500
2020-04-15,63.32216262817383,70.91999816894531,71.08999633789062,68.61000061035156,69.94000244140625,2478100
2020-04-16,66.26862335205078,74.22000122070312,74.26000213623047,70.93000030517578,71.06999969482422,2002900
2020-04-17,66.27755737304688,74.2300033569336,74.72000122070312,72.30000305175781,73.9800033569336,1907500
2020-04-20,64.57218170166016,72.31999969482422,74.97000122070312,72.1500015258789,73.70999908447266,1728100
2020-04-21,63.357872009277344,70.95999908447266,72.25,70.37000274658203,71.5199966430664,1614700
2020-04-22,63.91145706176758,71.58000183105469,72.47000122070312,71.23999786376953,72.05999755859375,1230100
2020-04-23,62.9293098449707,70.4800033569336,72.43000030517578,70.16999816894531,71.62999725341797,1557800
2020-04-24,64.53645324707031,72.27999877929688,72.33000183105469,70.61000061035156,71.01000213623047,1768900
2020-04-27,66.10790252685547,74.04000091552734,74.63999938964844,72.12000274658203,72.8499984741211,1191700
2020-04-28,66.08111572265625,74.01000213623047,75.48999786376953,73.55999755859375,74.05999755859375,1710800
2020-04-29,63.625736236572266,71.26000213623047,73.48999786376953,68.45999908447266,73.4000015258789,3867500
2020-04-30,63.304290771484375,70.9000015258789,72.16000366210938,70.73999786376953,72.02999877929688,3136100
2020-05-01,63.2418098449707,70.83000183105469,70.88999938964844,69.41000366210938,70.11000061035156,1785400
2020-05-04,62.4471435546875,69.94000244140625,71.69000244140625,69.12999725341797,71.54000091552734,1886500
2020-05-05,63.50967025756836,71.12999725341797,71.91000366210938,70.33999633789062,70.62000274658203,1237200
2020-05-06,62.88466262817383,70.43000030517578,71.75,69.8499984741211,71.69999694824219,1288800
2020-05-07,64.24181365966797,71.94999694824219,72.30999755859375,70.80000305175781,71.0999984741211,1380500
2020-05-08,65.89362335205078,73.80000305175781,74.04000091552734,72.2300033569336,72.5,1466700
2020-05-11,66.4293212890625,74.4000015258789,75.16999816894531,73.2300033569336,73.44999694824219,1414300
2020-05-12,64.92932891845703,72.72000122070312,75.27999877929688,72.51000213623047,74.91999816894531,2097200
2020-05-13,64.09894561767578,71.79000091552734,73.36000061035156,71.01000213623047,72.9800033569336,2241200
2020-05-14,64.4471664428711,72.18000030517578,72.2699966430664,70.41999816894531,71.2300033569336,2162200
2020-05-15,64.73290252685547,72.5,73.5,71.9800033569336,72.6500015258789,3587900
2020-05-18,69.50079345703125,77.83999633789062,78.25,73.91000366210938,74.12000274658203,3280500
2020-05-19,67.82219696044922,75.95999908447266,78.27999877929688,75.69000244140625,77.81999969482422,1821800
2020-05-20,69.30438232421875,77.62000274658203,79.86000061035156,76.58999633789062,76.88999938964844,2144100
2020-05-21,69.55435943603516,77.9000015258789,78.30000305175781,77.0,77.2300033569336,1403100
2020-05-22,69.51866912841797,77.86000061035156,78.19000244140625,77.37000274658203,77.73999786376953,1098300
2020-05-26,69.86688232421875,78.25,79.77999877929688,78.12999725341797,78.87000274658203,1491100
2020-05-27,71.57225799560547,80.16000366210938,80.25,78.0999984741211,78.30999755859375,2337300
2020-05-28,72.19725799560547,80.86000061035156,81.8499984741211,80.22000122070312,80.22000122070312,2001700
2020-05-29,72.43833923339844,81.12999725341797,82.87999725341797,79.55999755859375,80.91999816894531,7262200
2020-06-01,72.0186996459961,80.66000366210938,81.12000274658203,80.05000305175781,80.9000015258789,1115400
2020-06-02,73.37586212158203,82.18000030517578,82.31999969482422,78.94000244140625,81.38999938964844,1291200
2020-06-03,74.83121490478516,83.80999755859375,84.05999755859375,82.5,83.0,1706700
2020-06-04,73.93289947509766,82.30000305175781,83.33000183105469,81.72000122070312,82.87999725341797,1540200
2020-06-05,74.61563110351562,83.05999755859375,84.66000366210938,82.77999877929688,83.12000274658203,1512700
2020-06-08,76.44822692871094,85.0999984741211,85.23999786376953,82.91999816894531,82.91999816894531,1418700
2020-06-09,74.642578125,83.08999633789062,84.87000274658203,82.94000244140625,84.87000274658203,1238400
2020-06-10,73.84307098388672,82.19999694824219,83.62000274658203,82.05999755859375,83.5,1517300
2020-06-11,70.76176452636719,78.7699966430664,81.87000274658203,78.02999877929688,81.5,1678000
2020-06-12,69.82750701904297,77.7300033569336,80.58000183105469,76.94000244140625,80.30999755859375,1323100
2020-06-15,70.18683624267578,78.12999725341797,78.38999938964844,75.6500015258789,76.2699966430664,1391300
2020-06-16,70.15089416503906,78.08999633789062,80.54000091552734,77.70999908447266,80.0,1456400
2020-06-17,70.64498901367188,78.63999938964844,79.47000122070312,78.18000030517578,78.6500015258789,1189700
2020-06-18,69.94429016113281,77.86000061035156,78.86000061035156,77.05000305175781,78.2699966430664,1770700
2020-06-19,69.84546661376953,77.75,78.81999969482422,77.16999816894531,78.81999969482422,3584900
2020-06-22,69.2076644897461,77.04000091552734,77.30999755859375,75.58000183105469,77.22000122070312,1277300
2020-06-23,69.4501953125,77.30999755859375,78.0,77.0,78.0,1819100
2020-06-24,70.55516052246094,78.54000091552734,79.11000061035156,76.62999725341797,77.0,1318000
2020-06-25,69.45919036865234,77.31999969482422,78.5999984741211,76.44000244140625,78.54000091552734,1238500
2020-06-26,68.86629486083984,76.66000366210938,77.77999877929688,75.94999694824219,77.12000274658203,3362200
2020-06-29,69.85446166992188,77.76000213623047,77.98999786376953,76.83000183105469,77.20999908447266,1753400
2020-06-30,71.02230072021484,79.05999755859375,79.4000015258789,77.54000091552734,77.79000091552734,1647800
2020-07-01,71.04923248291016,79.08999633789062,80.16999816894531,78.29000091552734,79.30999755859375,1579200
2020-07-02,71.13008880615234,79.18000030517578,79.83999633789062,78.47000122070312,79.83999633789062,2571900
2020-07-06,72.0553970336914,80.20999908447266,81.19999694824219,79.9000015258789,80.98999786376953,2028500
2020-07-07,72.04637145996094,80.19999694824219,80.6500015258789,78.55999755859375,78.5999984741211,1517700
2020-07-08,72.31587219238281,80.5,80.9000015258789,79.91000366210938,80.11000061035156,1561600
2020-07-09,72.64828491210938,80.87000274658203,81.51000213623047,80.4000015258789,80.4000015258789,1292900
2020-07-10,73.85203552246094,82.20999908447266,82.58000183105469,81.27999877929688,81.27999877929688,1138200
2020-07-13,73.71729278564453,82.05999755859375,82.68000030517578,81.77999877929688,82.66999816894531,1789300
2020-07-14,75.27140808105469,83.79000091552734,83.94000244140625,82.11000061035156,82.4800033569336,1459500
2020-07-15,76.27754974365234,84.91000366210938,85.58999633789062,84.0,84.23999786376953,1426700
2020-07-16,77.17588806152344,85.91000366210938,86.08000183105469,84.2300033569336,84.3499984741211,1345100
2020-07-17,77.50826263427734,86.27999877929688,86.95999908447266,84.87000274658203,85.9000015258789,1391300
2020-07-20,76.62789916992188,85.30000305175781,86.66999816894531,85.02999877929688,86.29000091552734,973500
