Date,Close,Adj Close,Volume,Daily Return,Log Return,MA_20,MA_50,Rolling Volatility,RSI
2020-01-02,363.239990234375,350.6334533691406,678000,,,,,,
2020-01-03,364.8599853515625,352.197265625,891400,0.0044599630777757,0.0044500469153283,,,,
2020-01-06,370.5499877929688,357.6897277832031,956800,0.0155948461111881,0.0154744961123788,,,,
2020-01-07,366.8699951171875,354.1375732421875,669200,-0.0099308262583615,-0.009980465828167,,,,
2020-01-08,375.0,361.9853515625,1201700,0.0221602532836739,0.0219182830934901,,,,
2020-01-09,364.510009765625,351.85943603515625,1760800,-0.0279732742875795,-0.0283719793107848,,,,
2020-01-10,364.1199951171875,351.4830017089844,1035700,-0.0010698429191317,-0.0010704156095631,,,,
2020-01-13,356.8800048828125,344.4942321777344,1732000,-0.019883662928987,-0.0200840030661958,,,,
2020-01-14,357.25,344.851318359375,1377100,0.0010365519892256,0.0010360151401617,,,,
2020-01-15,364.0700073242188,351.4346618652344,1126800,0.0190903823049872,0.0189104473680675,,,,
2020-01-16,367.1300048828125,354.3884582519531,529700,0.0084049660071705,0.0083698409596946,,,,
2020-01-17,366.5499877929688,353.8284912109375,882800,-0.0015800938997214,-0.0015813435646528,,,,
2020-01-21,364.8699951171875,352.2069091796875,849400,-0.0045829605911619,-0.0045934945518583,,,,
2020-01-22,365.7200012207031,353.0274353027344,561000,0.0023296707181523,0.0023269612426327,,,,52.450659415635535
2020-01-23,363.5799865722656,350.9617004394531,709000,-0.0058514853428028,-0.0058686723623525,,,,50.322383793770285
2020-01-24,356.8999938964844,344.5134582519531,973900,-0.0183730651504876,-0.0185439462211561,,,,43.1141019477085
2020-01-27,346.9100036621094,334.8702392578125,1295000,-0.0279908339229181,-0.0283900444457066,,,,30.966168990608693
2020-01-28,352.8500061035156,340.60406494140625,999600,0.017122529897855,0.01697759151789,,,,39.10805441920234
2020-01-29,351.57000732421875,339.3685302734375,1581300,-0.0036274806884095,-0.0036340759507705,,,,29.62961537742663
2020-01-30,343.239990234375,331.3276062011719,1225100,-0.0236937822896744,-0.0239789941235252,348.79314575195315,,,30.785869687524453
2020-01-31,336.239990234375,324.57061767578125,1519600,-0.0203936780362575,-0.0206045003074086,347.49000396728513,,0.0157171099176903,27.501595794348418
2020-02-03,333.0899963378906,321.5298767089844,1354700,-0.0093685034972399,-0.0094126639541363,345.9566345214844,,0.0156367259490918,29.445279081328835
2020-02-04,342.75,330.8545837402344,1410100,0.0290010593313845,0.0285884863279468,344.614877319336,,0.0167557518297559,39.20490359037077
2020-02-05,364.7999877929688,352.1393127441406,1572900,0.0643325800818213,0.0623479173428516,344.5149642944336,,0.0222716478813767,50.4430065969419
2020-02-06,359.1499938964844,346.68536376953125,1193700,-0.0154880434453853,-0.0156092361777051,343.74996490478514,,0.0218801589844722,45.30474731778238
2020-02-07,353.260009765625,340.9998779296875,938600,-0.0163995554298143,-0.0165355166574996,343.20698699951174,,0.0212858389703443,42.640446172775704
2020-02-10,353.0,340.7488708496094,748300,-0.0007360914074282,-0.0007363624557273,342.67028045654297,,0.0212863805953095,43.32170174345781
2020-02-11,357.1700134277344,344.7741394042969,648400,0.01181300629009,0.0117437773988212,342.6842758178711,,0.0210159143677912,45.3628144508504
2020-02-12,373.8599853515625,360.8849182128906,1581100,0.0467285012629719,0.0456695871468193,343.4859558105469,,0.0233656399489797,54.81544097262536
2020-02-13,380.2000122070313,367.0048522949219,1344300,0.016958132006007,0.0168159480833056,344.26446533203125,,0.0232917195915236,60.949289646192874
2020-02-14,375.8500061035156,362.805908203125,837700,-0.0114411132864876,-0.0115070663567071,344.68533782958986,,0.0234367598033383,64.3609190526333
2020-02-18,372.1199951171875,359.2052917480469,1029800,-0.0099243600329194,-0.0099739347649868,344.9541778564453,,0.0235634758665175,59.776780945250025
2020-02-19,378.5199890136719,365.3831787109375,539300,0.0171987637844264,0.0170525392528853,345.6129913330078,,0.0238008467749245,62.9979708205582
2020-02-20,370.989990234375,358.1145324707031,822200,-0.0198932152976444,-0.0200937492716674,345.8673461914062,,0.0242993196352076,63.48792139285991
2020-02-21,369.6700134277344,356.84033203125,526300,-0.0035580807923715,-0.0035644258170454,346.1612777709961,,0.0242719064303984,67.19824266018517
2020-02-24,346.1600036621094,334.1462097167969,1213000,-0.0635974139617875,-0.0657097816880622,345.6429153442383,,0.0282231696420809,55.55931185946725
2020-02-25,332.0199890136719,320.4970092773437,1253600,-0.0408479882235428,-0.0417057059443897,344.9242538452148,,0.0290355674687822,45.603550766483764
2020-02-26,328.6700134277344,317.2632141113281,1250500,-0.0100899386652846,-0.0101411871170036,343.75721130371096,,0.0287247211593684,32.51716586005533
2020-02-27,314.3299865722656,303.42095947265625,1484800,-0.0436301910306393,-0.0446106112641061,341.9598327636719,,0.0301567315638854,29.994660305694666
2020-02-28,319.67999267578125,308.5852355957031,2130100,0.017020169377957,0.016876949099813,340.8227142333984,,0.0302297910672492,34.938963954063794
2020-03-02,345.3599853515625,333.3739624023437,1856200,0.0803302424977903,0.0772667744854711,341.2628814697265,,0.0348874829621399,47.20961644913094
2020-03-03,325.3699951171875,314.07781982421875,1914900,-0.0578813727355129,-0.0596240810558031,340.8902786254883,,0.0374168135842359,39.58878766242919
2020-03-04,372.3399963378906,359.4176025390625,3319300,0.1443584355629419,0.1348441616836089,342.3184295654297,,0.047931222629283,49.584679339902664
2020-03-05,370.6000061035156,357.738037109375,2270000,-0.004673019400893,-0.0046839720907959,342.5983657836914,,0.0459494672529901,47.30941461658926
2020-03-06,367.010009765625,354.27264404296875,2131900,-0.0096869572338675,-0.0097341810214324,342.9777297973633,,0.0458578066095416,47.511799504527595
2020-03-09,337.20001220703125,325.4972229003906,2165800,-0.0812239432720298,-0.0847128677928007,342.2025970458984,,0.0496163531304856,41.429400131102604
2020-03-10,349.29998779296875,337.17724609375,1816900,0.0358836339348238,0.035254815071918,342.02401580810545,,0.0503246928023182,43.02356757187615
2020-03-11,328.2200012207031,316.8288269042969,2243700,-0.0603493249476133,-0.0622470950714559,340.62675018310546,,0.0520647406768835,40.40899230082096
2020-03-12,293.04998779296875,282.8795166015625,1726100,-0.1071534766405245,-0.1133405792151229,336.7264801025391,,0.056033867565694,35.082917271811624
2020-03-13,313.9100036621094,303.0155029296875,2184500,0.0711822000052646,0.0687628983834112,333.52701263427736,341.53191162109374,0.0585939792474574,43.65581356124261
2020-03-16,270.2099914550781,260.8321228027344,2795300,-0.1392119535769806,-0.1499069762613952,328.42832336425784,339.73588500976564,0.066476025268671,39.10757505002184
2020-03-17,272.5799865722656,263.11993408203125,2568200,0.0087712021614267,0.0087329586328653,323.62405548095705,337.95433837890624,0.066703892113632,40.0813410016992
2020-03-18,246.5800018310547,238.0222625732422,3177900,-0.0953849110533925,-0.1002457418358459,317.2560096740723,335.56098907470704,0.0688086367656967,38.49392001557492
2020-03-19,256.19000244140625,247.29872131347656,1912300,0.0389730718460836,0.0382327944049864,311.71521911621096,333.4242120361328,0.0700922711021916,39.37120285554948
2020-03-20,230.6100006103516,222.6065216064453,3308800,-0.0998476642979943,-0.1051912680898865,305.0035285949707,330.6366354370117,0.0725907441405622,30.78339118585052
2020-03-23,214.42999267578125,206.98806762695312,3564600,-0.0701617089507586,-0.0727445885460318,298.6456214904785,327.73920806884763,0.072822231830784,31.181281657321975
2020-03-24,234.0599975585937,225.93673706054688,3403200,0.091544742896698,0.0875938882856169,293.9176078796387,325.2282827758789,0.0767937290198031,24.145520861324755
2020-03-25,269.010009765625,259.673828125,3035200,0.1493209625994209,0.1391713006758354,291.03813858032225,323.53187469482424,0.0844236147449122,33.1038140940433
2020-03-26,304.4800109863281,293.91278076171875,2204100,0.1318536907779441,0.1238567229983152,290.5627296447754,322.5131039428711,0.089066917156767,40.59726894311788
2020-03-27,297.07000732421875,286.7599182128906,1918700,-0.0243366842717435,-0.0246377154757827,289.4714637756348,321.21960906982423,0.0890975917913305,43.52970513238234
2020-03-30,311.2300109863281,301.0619201660156,1635900,0.0498744805140696,0.0486706146561209,287.8558616638184,320.1530783081055,0.0879525179824186,44.02003288755281
2020-03-31,314.0199890136719,303.7607727050781,2504200,0.0089644433861786,0.0089245012918544,287.3400093078613,319.15172393798827,0.0870468048872845,47.70187326089766
2020-04-01,298.75,288.9896545410156,1607700,-0.0486274709947613,-0.0498495696858391,283.818611907959,317.88737884521487,0.081416841130247,51.152240918298325
2020-04-02,300.1099853515625,290.3052673339844,1068700,0.0045524563675412,0.0045421252807337,280.4469734191895,316.6329354858398,0.0814800554675213,47.41998681525788
2020-04-03,291.6300048828125,282.1022644042969,1198700,-0.028256472936298,-0.0286633703847225,276.83845443725585,315.25574676513673,0.0815812601124029,55.00849240483807
2020-04-06,327.4700012207031,316.77130126953125,1559200,0.1228952803283711,0.1159104214780484,276.4021583557129,314.7009036254883,0.0843773323458794,60.96169745792831
2020-04-07,320.04998779296875,309.5936889648437,1747300,-0.0226586571318856,-0.0229193093824894,275.0229804992676,314.1953726196289,0.0840508147711456,65.77839918765801
2020-04-08,337.260009765625,326.24151611328125,1619600,0.0537731476507197,0.0523771970209811,275.4936149597168,313.9081216430664,0.0837968340644379,66.85563571930817
2020-04-09,341.8999938964844,330.7299194335937,2190100,0.0137579158342127,0.0136641348847804,277.8861351013184,313.7353494262695,0.0793322684514818,75.26607740803217
2020-04-13,348.260009765625,336.88214111328125,1380300,0.0186019507706585,0.0184310506154224,279.57946701049804,313.84644012451173,0.0780856012960623,81.7584350656744
2020-04-14,352.2099914550781,340.7030944824219,1497300,0.0113421072322612,0.0112782677963344,283.5730155944824,314.16908966064454,0.0690149414873857,80.30126059994281
2020-04-15,353.5400085449219,341.9896545410156,1431300,0.0037761912921518,0.0037690793801518,287.51650161743163,314.5782852172852,0.0690413653686989,76.22775746730092
2020-04-16,377.30999755859375,364.9830017089844,1451100,0.0672340430848066,0.0650702951127309,293.8645385742187,315.26085357666017,0.0645029000011248,74.39267826554378
2020-04-17,373.5899963378906,361.3846435546875,1441300,-0.0098589746301829,-0.0099078961300184,299.5688346862793,315.4457601928711,0.0647384826068764,76.25321843900633
2020-04-20,367.3299865722656,355.3290710449219,1172400,-0.0167565850341652,-0.0168985649051187,306.2049621582031,315.6186343383789,0.0585399470815176,70.2673167796158
2020-04-21,358.8599853515625,347.13580322265625,980300,-0.0230582535737128,-0.0233282536644976,313.2123489379883,315.7413528442383,0.0552177592230373,65.56078416088036
2020-04-22,367.1700134277344,355.1743469238281,1072200,0.0231567692716958,0.0228927198735922,319.6742294311524,316.02986236572264,0.0532711528443297,74.94893425714125
