Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NEE,NEE,NEE,NEE,NEE,NEE
Date,,,,,,
2020-01-02,53.038719177246094,59.654998779296875,60.91999816894531,59.48749923706055,60.49250030517578,7884800
2020-01-03,53.41658401489258,60.08000183105469,60.34000015258789,59.53499984741211,59.657501220703125,7097200
2020-01-06,53.683311462402344,60.380001068115234,60.650001525878906,60.10499954223633,60.17499923706055,5518800
2020-01-07,53.636634826660156,60.32749938964844,60.5525016784668,60.04249954223633,60.17250061035156,6653200
2020-01-08,53.612178802490234,60.29999923706055,60.73749923706055,60.25,60.41749954223633,5936000
2020-01-09,54.03227233886719,60.772499084472656,60.95500183105469,60.13249969482422,60.162498474121094,6958000
2020-01-10,54.13452911376953,60.88750076293945,61.17499923706055,60.79750061035156,60.95500183105469,5125600
2020-01-13,54.768001556396484,61.599998474121094,61.70750045776367,60.76250076293945,60.76250076293945,5879600
2020-01-14,55.06361770629883,61.932498931884766,61.95000076293945,61.45000076293945,61.557498931884766,8252800
2020-01-15,55.919368743896484,62.89500045776367,63.04750061035156,62.13750076293945,62.14500045776367,6397200
2020-01-16,56.0727424621582,63.067501068115234,63.07749938964844,62.584999084472656,62.720001220703125,7914400
2020-01-17,56.32390213012695,63.349998474121094,63.4375,62.852500915527344,63.092498779296875,9354000
2020-01-21,57.099647521972656,64.22250366210938,64.32499694824219,63.20249938964844,63.50749969482422,11486400
2020-01-22,57.768672943115234,64.9749984741211,65.19499969482422,64.41500091552734,64.73750305175781,7065600
2020-01-23,57.80868148803711,65.0199966430664,65.6875,64.83999633789062,64.83999633789062,10212400
2020-01-24,58.617759704589844,65.93000030517578,66.0199966430664,64.0425033569336,64.25749969482422,10310400
2020-01-27,59.28901672363281,66.68499755859375,66.94000244140625,65.57250213623047,65.65499877929688,8678800
2020-01-28,59.082313537597656,66.45249938964844,67.25,65.92749786376953,66.68499755859375,8262800
2020-01-29,59.07118606567383,66.44000244140625,66.70249938964844,66.02999877929688,66.6875,6008400
2020-01-30,59.998069763183594,67.48249816894531,67.5625,66.25499725341797,66.46749877929688,6328800
2020-01-31,59.613548278808594,67.05000305175781,67.66500091552734,66.68250274658203,67.36499786376953,7536800
2020-02-03,59.30458068847656,66.70249938964844,67.37000274658203,66.55249786376953,67.17250061035156,11041200
2020-02-04,58.8000373840332,66.13500213623047,66.82749938964844,65.9800033569336,66.56749725341797,10482800
2020-02-05,59.2823600769043,66.67749786376953,66.91500091552734,65.55249786376953,66.07250213623047,8666800
2020-02-06,59.64243698120117,67.0824966430664,67.5824966430664,66.58999633789062,66.6875,7874400
2020-02-07,59.911380767822266,67.38500213623047,67.9124984741211,67.29750061035156,67.37750244140625,6410000
2020-02-10,60.400386810302734,67.93499755859375,67.95249938964844,67.3324966430664,67.57749938964844,7666800
2020-02-11,60.49151611328125,68.0374984741211,68.49749755859375,67.98750305175781,68.19000244140625,7850800
2020-02-12,60.07142639160156,67.56500244140625,68.06749725341797,67.52999877929688,67.85749816894531,5836400
2020-02-13,61.229454040527344,68.86750030517578,68.96749877929688,67.56500244140625,67.56500244140625,7500400
2020-02-14,61.907386779785156,69.62999725341797,69.7699966430664,68.88500213623047,68.92250061035156,7354800
2020-02-18,62.689796447753906,70.51000213623047,70.8375015258789,69.59249877929688,70.0,9789600
2020-02-19,61.0516471862793,68.6675033569336,69.27999877929688,68.63749694824219,68.75499725341797,21134800
2020-02-20,61.57619857788086,69.25749969482422,69.28500366210938,68.32749938964844,68.98500061035156,10731600
2020-02-21,61.70068359375,69.39749908447266,69.69000244140625,69.01750183105469,69.38249969482422,11030800
2020-02-24,60.889404296875,68.48500061035156,69.65249633789062,68.48249816894531,68.69999694824219,9091600
2020-02-25,60.086978912353516,67.5824966430664,68.9749984741211,67.44999694824219,68.48500061035156,10285600
2020-02-26,59.89582443237305,67.36750030517578,68.32499694824219,67.0,67.23249816894531,9551600
2020-02-27,57.16547775268555,63.962501525878906,67.73249816894531,63.90250015258789,67.01000213623047,14604000
2020-02-28,56.47505569458008,63.189998626708984,63.477500915527344,60.77000045776367,62.037498474121094,27468400
2020-03-02,59.95838928222656,67.0875015258789,67.2249984741211,63.08250045776367,63.412498474121094,19305600
